"variable","datetime","gap.length"
"PC_Raw_Pipe",2019-10-01 02:00:00,418
"PC_Raw_Pipe",2019-10-07 02:00:00,6
"PC_Raw_Pipe",2019-10-07 08:00:00,5
"PC_Raw_Pipe",2019-10-15 14:00:00,5
"PC_Raw_Pipe",2019-10-16 13:00:00,4
"PC_Raw_Pipe",2019-10-17 03:00:00,6
"PC_Raw_Pipe",2019-10-24 19:00:00,5
"PC_Raw_Pipe",2019-10-25 03:00:00,7
"PC_Raw_Pipe",2019-11-17 04:00:00,14
"PC_Raw_Pipe",2019-11-22 16:00:00,5
"PC_Raw_Pipe",2019-11-23 08:00:00,4
"PC_Raw_Pipe",2019-11-23 18:00:00,9
"PC_Raw_Pipe",2019-11-26 12:00:00,8
"PC_Raw_Pipe",2019-11-27 14:00:00,12
"PC_Raw_Pipe",2019-11-28 13:00:00,19
"PC_Raw_Pipe",2019-11-29 14:00:00,16
"PC_Raw_Pipe",2019-11-30 13:00:00,15
"PC_Raw_Pipe",2019-12-07 07:00:00,7
"PC_Raw_Pipe",2019-12-17 12:00:00,4
"PC_Raw_Pipe",2019-12-30 18:00:00,11
"PC_Raw_Pipe",2020-01-01 03:00:00,13
"PC_Raw_Pipe",2020-01-02 09:00:00,6
"PC_Raw_Pipe",2020-01-03 07:00:00,9
"PC_Raw_Pipe",2020-01-03 13:00:00,5
"PC_Raw_Pipe",2020-01-03 18:00:00,4
"PC_Raw_Pipe",2020-01-05 01:00:00,4
"PC_Raw_Pipe",2020-01-13 01:00:00,4
"PC_Raw_Pipe",2020-01-13 14:00:00,12
"PC_Raw_Pipe",2020-01-15 14:00:00,44
"PC_Raw_Pipe",2020-01-15 20:00:00,5
"PC_Raw_Pipe",2020-01-16 10:00:00,13
"PC_Raw_Pipe",2020-01-17 04:00:00,17
"PC_Raw_Pipe",2020-01-17 14:00:00,5
"PC_Raw_Pipe",2020-01-19 19:00:00,12
"PC_Raw_Pipe",2020-01-20 18:00:00,13
"PC_Raw_Pipe",2020-01-29 06:00:00,10
"PC_Raw_Pipe",2020-01-30 14:00:00,4
"PC_Raw_Pipe",2020-01-31 18:00:00,6
"PC_Raw_Pipe",2020-02-02 03:00:00,5
"PC_Raw_Pipe",2020-02-03 23:00:00,18
"PC_Raw_Pipe",2020-02-04 22:00:00,14
"PC_Raw_Pipe",2020-02-05 15:00:00,5
"PC_Raw_Pipe",2020-02-08 18:00:00,9
"PC_Raw_Pipe",2020-02-09 20:00:00,20
"PC_Raw_Pipe",2020-02-10 14:00:00,4
"PC_Raw_Pipe",2020-02-11 03:00:00,4
"PC_Raw_Pipe",2020-02-12 14:00:00,6
"PC_Raw_Pipe",2020-02-14 14:00:00,4
"PC_Raw_Pipe",2020-02-15 16:00:00,4
"PC_Raw_Pipe",2020-02-17 16:00:00,5
"PC_Raw_Pipe",2020-02-18 20:00:00,12
"PC_Raw_Pipe",2020-02-19 21:00:00,18
"PC_Raw_Pipe",2020-02-20 21:00:00,6
"PC_Raw_Pipe",2020-02-22 14:00:00,5
"PC_Raw_Pipe",2020-02-23 10:00:00,6
"PC_Raw_Pipe",2020-02-24 18:00:00,11
"PC_Raw_Pipe",2020-02-25 12:00:00,17
"PC_Raw_Pipe",2020-02-27 06:00:00,6
"PC_Raw_Pipe",2020-02-29 18:00:00,8
"PC_Raw_Pipe",2020-03-02,13
"PC_Raw_Pipe",2020-03-05 20:00:00,19
"PC_Raw_Pipe",2020-03-06 15:00:00,13
"PC_Raw_Pipe",2020-03-08 19:00:00,47
"PC_Raw_Pipe",2020-03-09 15:00:00,19
"PC_Raw_Pipe",2020-03-11 16:00:00,43
"PC_Raw_Pipe",2020-03-12 15:00:00,20
"PC_Raw_Pipe",2020-03-15 20:00:00,75
"PC_Raw_Pipe",2020-03-16 17:00:00,9
"PC_Raw_Pipe",2020-03-17 16:00:00,8
"PC_Raw_Pipe",2020-03-18 16:00:00,9
"PC_Raw_Pipe",2020-03-31 14:00:00,7
"PC_Raw_Pipe",2020-04-01 12:00:00,6
"PC_Raw_Pipe",2020-04-02 09:00:00,9
"PC_Raw_Pipe",2020-04-04 10:00:00,10
"PC_Raw_Pipe",2020-04-25 08:00:00,4
"PC_Raw_Pipe",2020-04-26 07:00:00,4
"PC_Raw_Pipe",2020-06-09 19:00:00,5
"PC_Raw_Pipe",2020-10-24 21:00:00,3131
"PC_Raw_Pipe",2020-10-27 11:00:00,5
"PC_Raw_Pipe",2020-10-27 19:00:00,7
"PC_Raw_Pipe",2020-10-28 16:00:00,10
"PC_Raw_Pipe",2020-10-29 17:00:00,8
"PC_Raw_Pipe",2020-10-30 04:00:00,8
"PC_Raw_Pipe",2020-11-02 03:00:00,6
"PC_Raw_Pipe",2020-11-02 09:00:00,4
"PC_Raw_Pipe",2020-11-04 21:00:00,4
"PC_Raw_Pipe",2020-11-05 08:00:00,10
"PC_Raw_Pipe",2020-11-15 07:00:00,4
"PC_Raw_Pipe",2020-11-17 10:00:00,9
"PC_Raw_Pipe",2020-11-17 21:00:00,8
"PC_Raw_Pipe",2020-11-22 03:00:00,5
"PC_Raw_Pipe",2020-11-23 23:00:00,4
"PC_Raw_Pipe",2020-11-27 14:00:00,17
"PC_Raw_Pipe",2020-11-30 04:00:00,6
"PC_Raw_Pipe",2020-12-03 19:00:00,4
"PC_Raw_Pipe",2020-12-05 01:00:00,4
"PC_Raw_Pipe",2020-12-06 20:00:00,8
"PC_Raw_Pipe",2020-12-07 06:00:00,9
"PC_Raw_Pipe",2020-12-15 15:00:00,8
"PC_Raw_Pipe",2020-12-18 13:00:00,5
"PC_Raw_Pipe",2020-12-19 19:00:00,4
"PC_Raw_Pipe",2020-12-24 10:00:00,12
"PC_Raw_Pipe",2021-01-01 06:00:00,4
"PC_Raw_Pipe",2021-01-01 12:00:00,4
"PC_Raw_Pipe",2021-01-01 22:00:00,5
"PC_Raw_Pipe",2021-01-02 05:00:00,4
"PC_Raw_Pipe",2021-01-02 13:00:00,6
"PC_Raw_Pipe",2021-01-05 16:00:00,5
"PC_Raw_Pipe",2021-01-06 03:00:00,7
"PC_Raw_Pipe",2021-01-08 08:00:00,8
"PC_Raw_Pipe",2021-01-08 17:00:00,5
"PC_Raw_Pipe",2021-01-11 03:00:00,5
"PC_Raw_Pipe",2021-01-11 12:00:00,5
"PC_Raw_Pipe",2021-01-14 22:00:00,9
"PC_Raw_Pipe",2021-01-20 13:00:00,4
"PC_Raw_Pipe",2021-01-21 17:00:00,16
"PC_Raw_Pipe",2021-01-22 13:00:00,14
"PC_Raw_Pipe",2021-01-22 18:00:00,4
"PC_Raw_Pipe",2021-01-23 03:00:00,8
"PC_Raw_Pipe",2021-01-23 12:00:00,7
"PC_Raw_Pipe",2021-01-24,7
"PC_Raw_Pipe",2021-01-25 07:00:00,14
"PC_Raw_Pipe",2021-01-25 18:00:00,4
"PC_Raw_Pipe",2021-01-28 18:00:00,4
"PC_Raw_Pipe",2021-02-05 01:00:00,9
"PC_Raw_Pipe",2021-02-06 09:00:00,6
"PC_Raw_Pipe",2021-02-09 18:00:00,7
"PC_Raw_Pipe",2021-02-10 16:00:00,7
"PC_Raw_Pipe",2021-02-14 23:00:00,99
"PC_Raw_Pipe",2021-02-15 06:00:00,6
"PC_Raw_Pipe",2021-02-15 18:00:00,10
"PC_Raw_Pipe",2021-02-17 02:00:00,10
"PC_Raw_Pipe",2021-02-17 15:00:00,7
"PC_Raw_Pipe",2021-02-19 02:00:00,4
"PC_Raw_Pipe",2021-02-19 17:00:00,7
"PC_Raw_Pipe",2021-02-21 20:00:00,19
"PC_Raw_Pipe",2021-02-27,47
"PC_Raw_Pipe",2021-03-01 11:00:00,49
"PC_Raw_Pipe",2021-03-01 19:00:00,5
"PC_Raw_Pipe",2021-03-04 18:00:00,30
"PC_Raw_Pipe",2021-03-06 19:00:00,9
"PC_Raw_Pipe",2021-03-07 16:00:00,8
"PC_Raw_Pipe",2021-03-08 13:00:00,4
"PC_Raw_Pipe",2021-03-09 16:00:00,5
"PC_Raw_Pipe",2021-03-10 02:00:00,8
"PC_Raw_Pipe",2021-03-10 20:00:00,12
"PC_Raw_Pipe",2021-03-14 02:00:00,26
"PC_Raw_Pipe",2021-03-14 15:00:00,6
"PC_Raw_Pipe",2021-03-15 06:00:00,14
"PC_Raw_Pipe",2021-03-15 21:00:00,14
"PC_Raw_Pipe",2021-03-16 19:00:00,7
"PC_Raw_Pipe",2021-03-17 14:00:00,6
"PC_Raw_Pipe",2021-03-17 22:00:00,6
"PC_Raw_Pipe",2021-03-18 21:00:00,8
"PC_Raw_Pipe",2021-03-19 23:00:00,16
"PC_Raw_Pipe",2021-03-20 16:00:00,4
"PC_Raw_Pipe",2021-03-21 09:00:00,4
"PC_Raw_Pipe",2021-03-22 14:00:00,4
"PC_Raw_Pipe",2021-03-24 06:00:00,4
"PC_Raw_Pipe",2021-03-24 21:00:00,4
"PC_Raw_Pipe",2021-03-25 13:00:00,4
"PC_Raw_Pipe",2021-03-26 18:00:00,8
"PC_Raw_Pipe",2021-03-28 01:00:00,20
"PC_Raw_Pipe",2021-03-29 14:00:00,5
"PC_Raw_Pipe",2021-03-30 17:00:00,9
"PC_Raw_Pipe",2021-04-03 17:00:00,5
"PC_Raw_Pipe",2021-04-06 14:00:00,4
"PC_Raw_Pipe",2021-04-07,5
"PC_Raw_Pipe",2021-04-10 14:00:00,4
"PC_Raw_Pipe",2021-04-11 15:00:00,14
"PC_Raw_Pipe",2021-04-12 23:00:00,20
"PC_Raw_Pipe",2021-04-13 19:00:00,12
"PC_Raw_Pipe",2021-04-17 20:00:00,8
"PC_Raw_Pipe",2021-04-18 14:00:00,6
"PC_Raw_Pipe",2021-04-21 18:00:00,5
"PC_Raw_Pipe",2021-04-25 14:00:00,4
"PC_Raw_Pipe",2021-04-25 19:00:00,4
"PC_Raw_Pipe",2021-05-02 18:00:00,9
"PC_Raw_Pipe",2021-05-05 17:00:00,6
"PC_Raw_Pipe",2021-05-13 14:00:00,4
"PC_Raw_Pipe",2021-05-14 17:00:00,6
"PC_Raw_Pipe",2021-08-05 06:00:00,4
"PC_Raw_Pipe",2021-09-05 18:00:00,661
"PC_Raw_Pipe",2021-09-21 10:00:00,11
"PC_Raw_Pipe",2021-09-21 19:00:00,8
"PC_Raw_Pipe",2021-09-29 07:00:00,9
"PC_Raw_Pipe",2021-09-30 10:00:00,14
"PC_Raw_Pipe",2021-10-01 03:00:00,4
"PC_Raw_Pipe",2021-10-02 07:00:00,8
"PC_Raw_Pipe",2021-10-09 11:00:00,4
"PC_Raw_Pipe",2021-10-12 10:00:00,7
"PC_Raw_Pipe",2021-10-14 22:00:00,4
"PC_Raw_Pipe",2021-10-22 08:00:00,4
"PC_Raw_Pipe",2021-10-22 21:00:00,4
"PC_Raw_Pipe",2021-10-26 14:00:00,5
"PC_Raw_Pipe",2021-11-04 19:00:00,5
"PC_Raw_Pipe",2021-11-05 04:00:00,4
"PC_Raw_Pipe",2021-11-08 15:00:00,4
"PC_Raw_Pipe",2021-11-21 12:00:00,4
"PC_Raw_Pipe",2021-11-24 22:00:00,12
"PC_Raw_Pipe",2021-11-25 04:00:00,4
"PC_Raw_Pipe",2021-11-25 17:00:00,4
"PC_Raw_Pipe",2021-12-12 09:00:00,394
"PC_Raw_Pipe",2021-12-15 18:00:00,78
"PC_Raw_Pipe",2021-12-18 17:00:00,68
"PC_Raw_Pipe",2022-01-02 12:00:00,350
"PC_Raw_Pipe",2022-01-09 10:00:00,158
"PC_Raw_Pipe",2022-01-10 04:00:00,8
"PC_Raw_Pipe",2022-01-11 09:00:00,6
"PC_Raw_Pipe",2022-01-14 13:00:00,5
"PC_Raw_Pipe",2022-01-20 04:00:00,7
"PC_Raw_Pipe",2022-01-31 14:00:00,13
"PC_Raw_Pipe",2022-02-01 02:00:00,7
"PC_Raw_Pipe",2022-02-02 20:00:00,40
"PC_Raw_Pipe",2022-02-04 01:00:00,4
"PC_Raw_Pipe",2022-02-04 07:00:00,5
"PC_Raw_Pipe",2022-02-06 05:00:00,6
"PC_Raw_Pipe",2022-02-07,7
"PC_Raw_Pipe",2022-02-08 15:00:00,5
"PC_Raw_Pipe",2022-02-20 09:00:00,6
"PC_Raw_Pipe",2022-02-20 16:00:00,6
"PC_Raw_Pipe",2022-02-24 13:00:00,88
"PC_Raw_Pipe",2022-02-25 16:00:00,14
"PC_Raw_Pipe",2022-02-26 08:00:00,9
"PC_Raw_Pipe",2022-02-27 12:00:00,4
"PC_Raw_Pipe",2022-03-04 13:00:00,6
"PC_Raw_Pipe",2022-03-05 12:00:00,10
"PC_Raw_Pipe",2022-03-09 08:00:00,5
"PC_Raw_Pipe",2022-03-11 01:00:00,7
"PC_Raw_Pipe",2022-03-11 17:00:00,7
"PC_Raw_Pipe",2022-03-14,10
"PC_Raw_Pipe",2022-03-19 10:00:00,5
"PC_Raw_Pipe",2022-03-20 03:00:00,5
"PC_Raw_Pipe",2022-03-20 17:00:00,8
"PC_Raw_Pipe",2022-03-22 15:00:00,7
"PC_Raw_Pipe",2022-04-01 14:00:00,6
"PC_Raw_Pipe",2022-04-05 01:00:00,4
"PC_Raw_Pipe",2022-04-09 10:00:00,5
"PC_Raw_Pipe",2022-04-10 11:00:00,13
"PC_Raw_Pipe",2022-04-11 10:00:00,12
"PC_Raw_Pipe",2022-04-12 09:00:00,10
"PC_Raw_Pipe",2022-04-13 08:00:00,14
"PC_Raw_Pipe",2022-04-14 08:00:00,5
"PC_Raw_Pipe",2022-04-19 10:00:00,4
"PC_Raw_Pipe",2022-04-26 11:00:00,4
"PC_Raw_Pipe",2022-05-11 16:00:00,5
"PC_Raw_Pipe",2022-05-18 16:00:00,4
"PC_Raw_Pipe",2022-05-28 01:00:00,4
"PC_Raw_Pipe",2022-06-10 09:00:00,4
"PC_Raw_Pipe",2022-06-11 03:00:00,6
"PC_Raw_Pipe",2022-06-21 08:00:00,7
"PC_Raw_Pipe",2022-09-04 01:00:00,9
"PC_Raw_Pipe",2022-09-22 22:00:00,6
"PC_Raw_Pipe",2022-10-01 02:00:00,3
"PC_Raw_Pipe",2022-10-25 10:00:00,4
"PC_Raw_Pipe",2022-10-26 17:00:00,5
"PC_Raw_Pipe",2022-10-27 01:00:00,7
"PC_Raw_Pipe",2022-10-27 07:00:00,4
"PC_Raw_Pipe",2022-10-29 15:00:00,4
"PC_Raw_Pipe",2022-10-29 23:00:00,7
"PC_Raw_Pipe",2022-11-21 18:00:00,4
"PC_Raw_Pipe",2022-11-23 21:00:00,9
"PC_Raw_Pipe",2022-11-26 09:00:00,6
"PC_Raw_Pipe",2022-11-26 15:00:00,4
"PC_Raw_Pipe",2022-12-08,4
"PC_Raw_Pipe",2022-12-21,4
"PC_Raw_Pipe",2022-12-21 12:00:00,4
"PC_Raw_Pipe",2022-12-24 20:00:00,5
"PC_Raw_Pipe",2022-12-26 13:00:00,9
"PC_Raw_Pipe",2023-01-06 13:00:00,5
"PC_Raw_Pipe",2023-01-07 10:00:00,8
"PC_Raw_Pipe",2023-01-18 03:00:00,4
"PC_Raw_Pipe",2023-01-26 22:00:00,8
"PC_Raw_Pipe",2023-02-01 14:00:00,4
"PC_Raw_Pipe",2023-02-02 22:00:00,4
"PC_Raw_Pipe",2023-02-06 19:00:00,14
"PC_Raw_Pipe",2023-02-07 09:00:00,5
"PC_Raw_Pipe",2023-02-09 09:00:00,7
"PC_Raw_Pipe",2023-02-10 12:00:00,6
"PC_Raw_Pipe",2023-02-11 21:00:00,5
"PC_Raw_Pipe",2023-02-12 11:00:00,4
"PC_Raw_Pipe",2023-02-13 20:00:00,15
"PC_Raw_Pipe",2023-02-14 13:00:00,4
"PC_Raw_Pipe",2023-02-20,12
"PC_Raw_Pipe",2023-02-25 20:00:00,89
"PC_Raw_Pipe",2023-03-01 06:00:00,76
"PC_Raw_Pipe",2023-03-04 22:00:00,86
"PC_Raw_Pipe",2023-03-06 13:00:00,9
"PC_Raw_Pipe",2023-03-11 11:00:00,9
"PC_Raw_Pipe",2023-03-16 19:00:00,6
"PC_Raw_Pipe",2023-03-17 16:00:00,6
"PC_Raw_Pipe",2023-03-18 16:00:00,9
"PC_Raw_Pipe",2023-03-19 07:00:00,6
"PC_Raw_Pipe",2023-03-19 20:00:00,12
"PC_Raw_Pipe",2023-03-24 15:00:00,4
"PC_Raw_Pipe",2023-03-26 11:00:00,4
"PC_Raw_Pipe",2023-04-04 10:00:00,4
"PC_Raw_Pipe",2023-04-14 21:00:00,4
"PC_Raw_Pipe",2023-04-18 05:00:00,4
"PC_Raw_Pipe",2023-04-26 08:00:00,4
"PC_Raw_Pipe",2023-06-01 12:00:00,4
"PC_Raw_Pipe",2023-06-16 06:00:00,5
"PC_Raw_Pipe",2023-08-01,12
"PC_Raw_Pipe",2023-08-08 11:00:00,4
"PC_Raw_Pipe",2023-09-26 04:00:00,8
"PC_Raw_Pipe",2023-10-01 12:00:00,13
"PC_Raw_Pipe",2023-11-02 17:00:00,4
"PC_Raw_Pipe",2023-11-04 05:00:00,4
"PC_Raw_Pipe",2023-11-04 18:00:00,7
"PC_Raw_Pipe",2023-11-05 10:00:00,5
"PC_Raw_Pipe",2023-11-09 06:00:00,5
"PC_Raw_Pipe",2023-11-09 15:00:00,5
"PC_Raw_Pipe",2023-11-10 12:00:00,4
"PC_Raw_Pipe",2023-11-10 22:00:00,4
"PC_Raw_Pipe",2023-11-14 14:00:00,5
"PC_Raw_Pipe",2023-11-19 03:00:00,6
"PC_Raw_Pipe",2023-11-20 16:00:00,4
"PC_Raw_Pipe",2023-11-21 01:00:00,6
"PC_Raw_Pipe",2023-12-04 10:00:00,4
"PC_Raw_Pipe",2023-12-04 19:00:00,4
"PC_Raw_Pipe",2023-12-09 03:00:00,4
"PC_Raw_Pipe",2023-12-12 19:00:00,4
"PC_Raw_Pipe",2023-12-15 20:00:00,7
"PC_Raw_Pipe",2023-12-21 23:00:00,14
"PC_Raw_Pipe",2023-12-25 10:00:00,5
"PC_Raw_Pipe",2023-12-25 15:00:00,4
"PC_Raw_Pipe",2023-12-26 03:00:00,7
"PC_Raw_Pipe",2023-12-27 06:00:00,4
"PC_Raw_Pipe",2023-12-28 03:00:00,5
"PC_Raw_Pipe",2023-12-28 12:00:00,8
"PC_Raw_Pipe",2024-01-08 02:00:00,4
"PC_Raw_Pipe",2024-01-15 11:00:00,87
"PC_Raw_Pipe",2024-01-18 16:00:00,7
"PC_Raw_Pipe",2024-01-30 04:00:00,9
"PC_Raw_Pipe",2024-01-31 11:00:00,4
"PC_Raw_Pipe",2024-01-31 17:00:00,4
"PC_Raw_Pipe",2024-02-03 11:00:00,9
"PC_Raw_Pipe",2024-02-04 11:00:00,6
"PC_Raw_Pipe",2024-02-06 11:00:00,10
"PC_Raw_Pipe",2024-02-07 11:00:00,6
"PC_Raw_Pipe",2024-02-08 12:00:00,20
"PC_Raw_Pipe",2024-02-09 11:00:00,15
"PC_Raw_Pipe",2024-02-10,5
"PC_Raw_Pipe",2024-02-14 10:00:00,6
"PC_Raw_Pipe",2024-02-15 09:00:00,14
"PC_Raw_Pipe",2024-02-16 02:00:00,5
